title,genre1,Service
The Goddess of Spring,Animation,Disney
The Golden Touch,Animation,Disney
The Good Dinosaur,Action-Adventure,Disney
The Great Muppet Caper,Comedy,Disney
The Greatest Game Ever Played,Biographical,Disney
The Haunted Mansion,Comedy,Disney
The Hockey Champ,Animation,Disney
The Hunchback of Notre Dame,Action-Adventure,Disney
The Hunchback of Notre Dame II,Action-Adventure,Disney
The Imagineering Story,Docuseries,Disney
The Incredible Journey,Action-Adventure,Disney
The Incredibles,Action-Adventure,Disney
The Journey of Natty Gann,Action-Adventure,Disney
The Jungle Book 2,Action-Adventure,Disney
The Jungle Book: Mowgli's Story,Action-Adventure,Disney
The Legend of Mor'du,Animation,Disney
The Lion King 1 1/2,Action-Adventure,Disney
The Lion King 2: Simba's Pride,Action-Adventure,Disney
The Little Mermaid,Animation,Disney
The Little Mermaid II:  Return to the Sea,Animation,Disney
The Little Mermaid:  Ariel's Beginning,Animation,Disney
The Little Whirlwind,Animation,Disney
The Living Desert,Animals & Nature,Disney
The Lizzie McGuire Movie,Comedy,Disney
The Lost Tomb of Alexander the Great,Documentary,Disney
The Love Bug (1969),Action-Adventure,Disney
The Many Adventures of Winnie the Pooh,Animation,Disney
The Million Dollar Duck,Comedy,Disney
The Mistle-Tones,Drama,Disney
The Muppet Christmas Carol,Comedy,Disney
The Muppet Movie,Action-Adventure,Disney
The Muppets,Comedy,Disney
The Muppets (Series),Comedy,Disney
The New Adventures of Winnie the Pooh,Animation,Disney
The Old Mill,Action-Adventure,Disney
The Olympic Champ,Animation,Disney
The Parent Trap,Comedy,Disney
The Parent Trap (1961),Comedy,Disney
The Pied Piper,Animation,Disney
The Plausible Impossible (Disneyland: 1954-58),Documentary,Disney
The Poof Point,Comedy,Disney
The Prince and the Pauper,Action-Adventure,Disney
The Princess and the Frog,Animation,Disney
The Princess Diaries,Comedy,Disney
The Princess Diaries 2: Royal Engagement,Comedy,Disney
The Proud Family Movie,Animation,Disney
The Reluctant Dragon,Animation,Disney
The Replacements,Animation,Disney
The Rescuers,Action-Adventure,Disney
The Rescuers Down Under,Action-Adventure,Disney
The Rookie,Biographical,Disney
The Santa Clause,Comedy,Disney
The Santa Clause 2,Comedy,Disney
The Santa Clause 3: The Escape Clause,Comedy,Disney
The Scream Team,Comedy,Disney
The Secret of the Magic Gourd,Fantasy,Disney
The Shaggy D.A.,Comedy,Disney
The Shaggy Dog,Comedy,Disney
The Sign of Zorro,Action-Adventure,Disney
The Simple Things,Animation,Disney
The Sound of Music,Biographical,Disney
The Story of Robin Hood And His Merrie Men,Action-Adventure,Disney
The Strongest Man in the World,Comedy,Disney
The Suite Life Movie,Comedy,Disney
The Suite Life of Zack & Cody,Action-Adventure,Disney
The Suite Life On Deck,Action-Adventure,Disney
The Swap,Comedy,Disney
The Thirteenth Year,Coming of Age,Disney
The Three Caballeros,Animation,Disney
The Three Musketeers,Action-Adventure,Disney
The Tigger Movie,Action-Adventure,Disney
The Tortoise and the Hare,Animation,Disney
The Ugly Dachshund,Animals & Nature,Disney
The Ugly Duckling,Animation,Disney
The Ultimate Christmas Present,Comedy,Disney
The Vanishing Prairie,Animals & Nature,Disney
The Wild,Action-Adventure,Disney
The Wise Little Hen,Animation,Disney
The Wizards Return: Alex vs. Alex,Comedy,Disney
The World According to Jeff Goldblum,Docuseries,Disney
The Young Black Stallion,Action-Adventure,Disney
Three Blind Mouseketeers,Animation,Disney
Three Days,Drama,Disney
Three Little Pigs,Animation,Disney
Three Little Wolves,Animation,Disney
Three Men and a Baby,Buddy,Disney
Three Men and a Little Lady,Buddy,Disney
Thru the Mirror,Animation,Disney
Tiger Cruise,Drama,Disney
Tim Burton’s The Nightmare Before Christmas,Animation,Disney
Timon & Pumbaa,Animation,Disney
Tin Toy,Animation,Disney
Tinker Bell,Action-Adventure,Disney
Tinker Bell and the Great Fairy Rescue,Action-Adventure,Disney
Tinker Bell and the Lost Treasure,Action-Adventure,Disney
Titanic: 20 Years Later With James Cameron,Documentary,Disney
Toby Tortoise Returns,Animation,Disney
Tom and Huck,Action-Adventure,Disney
Toy Story,Action-Adventure,Disney
Toy Story 2,Action-Adventure,Disney
Toy Story 3,Animation,Disney
Toy Story Toons: Hawaiian Vacation,Animation,Disney
Toy Story Toons: Partysaurus Rex,Animation,Disney
Toy Story Toons: Small Fry,Animation,Disney
Trail of the Panda,Action-Adventure,Disney
Trailer Horn,Animation,Disney
Treasure Island,Action-Adventure,Disney
Treasure of Matecumbe,Action-Adventure,Disney
Treasure Planet,Action-Adventure,Disney
Tree Climbing Lions,Animals & Nature,Disney
Tron,Action-Adventure,Disney
Tru Confessions,Coming of Age,Disney
Tuck Everlasting,Coming of Age,Disney
Tugboat Mickey,Animation,Disney
Twas the Night,Comedy,Disney
Twitches,Comedy,Disney
Twitches Too,Comedy,Disney
Unidentified Flying Oddball,Action-Adventure,Disney
Up,Action-Adventure,Disney
"Up, Up and Away",Comedy,Disney
Valiant,Action-Adventure,Disney
Waking Sleeping Beauty,Documentary,Disney
WALL-E,Action-Adventure,Disney
Wendy Wu: Homecoming Warrior,Action-Adventure,Disney
Whispers: An Elephant's Tale,Action-Adventure,Disney
White Fang,Action-Adventure,Disney
Who Framed Roger Rabbit,Action-Adventure,Disney
Wild Yellowstone,Animals & Nature,Disney
Winged Seduction: Birds of Paradise,Action-Adventure,Disney
Winnie the Pooh,Animation,Disney
Winnie the Pooh: A Very Merry Pooh Year,Animation,Disney
Winnie the Pooh: Springtime with Roo,Animation,Disney
Winter Storage,Animation,Disney
Wizards of Waverly Place,Comedy,Disney
Wizards of Waverly Place: The Movie,Action-Adventure,Disney
Wolverine and The X-Men,Action-Adventure,Disney
World's Greatest Dogs,Animals & Nature,Disney
Wreck-It Ralph,Action-Adventure,Disney
X-Men: Evolution,Action-Adventure,Disney
Ye Olden Days,Animation,Disney
Yellowstone Cubs,Animals & Nature,Disney
You Lucky Dog,Comedy,Disney
You Wish!,Coming of Age,Disney
Your Friend the Rat,Animation,Disney
Z-O-M-B-I-E-S,Coming of Age,Disney
Zapped,Comedy,Disney
Zenon: Girl of the 21st Century,Comedy,Disney
Zenon: The Zequel,Comedy,Disney
Zenon: Z3,Comedy,Disney
Zootopia,Animation,Disney
Bedknobs and Broomsticks,Comedy,Disney
Blackbeard's Ghost,Comedy,Disney
Brave Little Tailor,Action-Adventure,Disney
Justin Morgan had a Horse,Animals & Nature,Disney
Lady and the Tramp II: Scamp's Adventure,Action-Adventure,Disney
Smart Guy,Comedy,Disney
The Cat from Outer Space,Comedy,Disney
The Great Mouse Detective,Animation,Disney
The Sword in the Stone,Action-Adventure,Disney
Those Calloways,Animals & Nature,Disney
Disney Kirby Buckets,Action-Adventure,Disney
Disney Mech-X4,Action-Adventure,Disney
Imagination Movers,Kids,Disney
Tomorrowland,Action-Adventure,Disney
Aquamarine,Comedy,Disney
Ice Age: Dawn Of The Dinosaurs,Animation,Disney
X-Men Origins: Wolverine,Action-Adventure,Disney
Night at the Museum: Battle of the Smithsonian,Action-Adventure,Disney
Eddie the Eagle,Biographical,Disney
Bend It Like Beckham,Buddy,Disney
Captain Sparky vs. The Flying Saucers,Action-Adventure,Disney
